Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Log_Return,Year,Month,Quarter,Day_of_Week,Volatility_30d,MA_20,MA_50,MA_200,Month_Name,Price_Range,Gap_Up_Down,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_StdDev,BB_Upper,BB_Lower,BB_Width,Momentum_14,ROC_14,SMA_Cross,MACD_Signal,RSI_Signal
2009-01-09,97.91709046514592,107.69116983347668,94.9985786265675,105.17420196533205,14219980,0.0,0.0,6.3689044677833095,-0.061743096963097814,2009,1,1,Friday,3.5782149064528963,97.35147857666016,100.32055358886718,146.08002159118652,January,12.692591206909185,-0.9597405895415818,67.17536858963575,98.69364815468857,99.23400722926266,-0.5403590745740843,-1.6795490184182995,1.1391899438442152,97.35147857666016,4.13323087996387,105.61794033658789,89.08501681673242,0.16982714347616712,11.68386840820314,12.497407981824683,-1,1,0
2009-01-12,100.21855930434155,103.81283507265572,98.93559175249368,100.39484405517578,7595416,0.0,0.0,-4.544230258796411,0.04650718985691535,2009,1,1,Monday,3.6342794532078315,97.07235717773438,100.19736923217773,145.8298141860962,January,4.877243320162037,-4.955642660990492,50.621755451125644,98.95537060091738,99.31999514229327,-0.36462454137588907,-1.4165641230098174,1.0519395816339283,97.07235717773438,3.684161964268884,104.44068110627214,89.70403324919661,0.15181096128214439,0.40152740478515625,0.40155424205903234,-1,1,0
2009-01-13,97.85831910895322,105.18398062353045,95.62536429123222,102.96082305908205,13359808,0.0,0.0,2.5558872351014728,-0.025237705318396354,2009,1,1,Tuesday,3.563570374291061,97.2486442565918,100.31415969848632,145.5691389465332,January,9.558616332298229,-2.5365249462225563,53.45913448369091,99.57159405601963,99.58968609909243,-0.018092043072797992,-1.1368697070224136,1.1187776639496156,97.2486442565918,3.882199321159703,105.01304289891121,89.4842456142724,0.15968137554355905,2.370086669921889,2.356167928578068,-1,1,0
2009-01-14,103.42108798292035,109.2189320726278,103.42108798292035,105.56590270996094,5958904,0.0,0.0,2.5301659150335443,-0.02498687090223098,2009,1,1,Wednesday,3.5921738763049627,97.81324844360351,100.4912287902832,145.33306541442872,January,5.797844089707439,0.4602649238383094,57.66737389016107,100.49379538739522,100.03236881100862,0.4614265763866001,-0.817210450340611,1.2786370267272111,97.81324844360351,4.232142699489378,106.27753384258227,89.34896304462475,0.1730703260276452,5.562805175781264,5.562632871326789,-1,1,0
2009-01-15,101.85410021244226,102.4417200213602,97.61344512026672,99.98351287841795,7171524,0.0,0.0,-5.2880614746225625,0.054330126947961056,2009,1,1,Thursday,3.5439800049154133,98.2128303527832,100.37233352661133,145.04414241790772,January,4.828274901093479,-3.7118024975186756,52.41717243472933,100.4152903860141,100.02874985303895,0.386540532975161,-0.5764602536774567,0.9630007866526177,98.2128303527832,4.025824179097727,106.26447871097865,90.16118199458775,0.16396326893897073,1.9293518066406108,1.967638890131651,-1,1,0
2009-01-16,99.64074929601514,101.65824187868397,95.29235968011513,98.5242691040039,9790076,0.0,0.0,-1.459484401381772,0.014702396507048857,2009,1,1,Friday,3.544491537986535,98.4444507598877,100.23718048095704,144.75395248413085,January,6.3658821985688405,-0.34276358240281013,56.582759066143936,100.12436403493561,99.91730683459191,0.2070572003436979,-0.4197567628732258,0.6268139632169236,98.4444507598877,3.8952819197908255,106.23501459946935,90.65388692030605,0.15827329584241032,4.8674468994140625,5.197108747488044,-1,1,0
2009-01-19,101.44278907973766,101.44278907973766,95.4490587950214,98.08355712890624,6868376,0.0,0.0,-0.44731311290667763,0.00448316551471187,2009,1,1,Monday,3.4046763365277655,98.67411193847656,100.05443084716796,144.4497412109375,January,5.993730284716264,2.9185199757337585,57.886147829725424,99.81039374170032,99.78147352305963,0.028920218640692497,-0.3300213665704421,0.3589415852111346,98.67411193847656,3.719247839023444,106.11260761652345,91.23561626042967,0.1507689409494722,5.699905395507798,6.169820404974513,-1,1,0
2009-01-20,96.8985394191282,99.48406380664726,95.97793237066344,97.24131774902344,4635196,0.0,0.0,-0.858695794215425,0.008624038289690989,2009,1,1,Tuesday,3.4056078208906566,98.5365119934082,100.00722610473633,144.0903825378418,January,3.506131435983818,-1.1850177097780374,55.34988365737685,99.41515128128849,99.593313836094,-0.17816255480551035,-0.2996496042174558,0.12148704941194544,98.5365119934082,3.7187802789091577,105.97407255122651,91.09895143558988,0.15096049996809033,3.8489456176757812,4.121263364274119,-1,1,0
2009-01-21,96.1737805180438,98.13251331881862,94.99854083757891,96.42841339111328,3669860,0.0,0.0,-0.8359660036778127,0.008394797959166062,2009,1,1,Wednesday,3.362070581361736,98.32839584350586,99.95198974609374,143.7251745223999,January,3.1339724812397094,-1.0675372309796387,52.677788772699316,98.95565314433846,99.35887676609543,-0.4032236217569789,-0.32036440772536046,-0.08285921403161844,98.32839584350586,3.714234381014998,105.75686460553585,90.89992708147587,0.15109508699506785,1.9097366333007812,2.0204860021412863,-1,-1,0
2009-01-22,96.9572848088279,98.72993580672544,94.6361849769796,97.27068328857422,4848136,0.0,0.0,0.8734665103787398,-0.00869673860670708,2009,1,1,Thursday,3.2474459829810343,98.19177513122558,99.93788650512695,143.3891152191162,January,4.093750829745829,0.5288714177146119,55.145823374184594,98.69642701268242,99.20419576776052,-0.5077687550781036,-0.3578452771959091,-0.1499234778821945,98.19177513122558,3.6996161210590457,105.59100737334367,90.7925428891075,0.15070981723733168,3.6628265380859375,3.9129477644693766,-1,-1,0
2009-01-23,95.99752563547308,97.7212086455258,94.66558332990508,95.22382354736328,3031220,0.0,0.0,-2.1042925494195286,0.021267483678679,2009,1,1,Friday,3.2673549613297848,98.05025825500488,99.78510559082031,143.02492671966553,January,3.0556253156207305,-1.273157653101137,46.46292792868389,98.16218032571024,98.90935338106442,-0.7471730553541818,-0.4357108328275636,-0.31146222252661815,98.05025825500488,3.7588162181203613,105.5678906912456,90.53262581876416,0.1533424300972096,-2.3798370361328125,-2.4382661694301477,-1,-1,0
2009-01-27,96.17378586541486,100.87474484865308,96.17378586541486,97.76036071777344,5243956,0.0,0.0,2.6637632011788703,-0.026289027409474253,2009,1,1,Tuesday,3.2342478298426967,98.25543518066407,99.59961349487304,142.73188175201415,January,4.700958983238223,0.9499623180515755,45.18630212497105,98.10036192448919,98.82424281341324,-0.7238808889240431,-0.4933448440468595,-0.2305360448771836,98.25543518066407,3.6156465295553986,105.48672823977486,91.02414212155327,0.14719375158869302,-3.163352966308608,-3.1344000838204766,-1,-1,0
2009-01-28,93.64184354666044,100.49945071969042,93.64184354666044,99.99695587158205,4789396,0.75,0.0,2.2878343915541333,-0.022620558994164083,2009,1,1,Wednesday,3.06133805882335,98.63610038757324,99.52780090332031,142.42889289855958,January,6.857607173029976,-4.118517171112998,51.20908549323813,98.39214560865733,98.91111044735166,-0.5189648386943304,-0.49846884297635374,-0.020495995717976667,98.63610038757324,3.356392409914637,105.3488852074025,91.92331556774397,0.13611212919919902,0.8067245483398438,0.8133104818667913,-1,-1,0
2009-01-29,100.9034165688854,102.07591256464502,97.76034912421298,101.28768157958984,10017036,0.0,0.0,1.2907650005519855,-0.012825056259366883,2009,1,1,Thursday,2.90230489827652,99.03086585998535,99.4581022644043,142.11412448883056,January,4.315563440432044,0.9064606973033591,53.510443178245566,98.83761268110848,99.08715275344339,-0.24954007233490927,-0.44868308884806485,0.19914301651315558,99.03086585998535,3.166098640331394,105.36306314064814,92.69866857932257,0.12788330639490825,2.4108505249023438,2.438236034859309,-1,1,0
2009-01-30,99.5141757906728,101.48475352910197,98.19388630043484,100.81475830078124,8707524,0.0,0.0,-0.466910952480426,0.004680043865714679,2009,1,1,Friday,2.861250724736825,99.34566993713379,99.39481079101563,141.76404705047608,January,3.2908672286671248,-1.7735057889170491,42.35555925394452,99.14178893028891,99.21512353472768,-0.07333460443877016,-0.3736133919662059,0.30027878752743575,99.34566993713379,3.0026288570678084,105.35092765126942,93.34041222299817,0.12089621455944213,-4.35944366455081,-4.144974321733185,-1,1,0
2009-02-02,100.26299474748592,100.26299474748592,95.99669506901664,96.81448364257812,3234692,0.0,0.0,-3.9679454929289926,0.04048814913750389,2009,2,1,Monday,2.946912908264517,99.50600128173828,99.29793579101562,141.4060270309448,February,4.266299678469281,-0.5517635532953165,43.54534918810193,98.7837419629488,99.03729835753141,-0.2535563945826169,-0.34960199248948814,0.09604559790687123,99.50600128173828,2.7555694998758846,105.01714028149004,93.99486228198651,0.11076998228775554,-3.5803604125976562,-3.566279171298814,1,1,0
2009-02-03,97.14950424581104,100.46007318175953,97.14950424581104,98.49935150146484,3808560,0.0,0.0,1.7403055777345688,-0.01725335691818163,2009,2,1,Tuesday,2.9589706196969527,99.55078582763672,99.37519927978515,141.02633247375488,February,3.3105689359484813,0.3350206032329197,41.69298002874058,98.73998958425895,98.99745044226722,-0.25746085800827245,-0.331173765593245,0.07371290758497256,99.55078582763672,2.730186350312175,105.01115852826106,94.09041312701237,0.10970024305139077,-4.461471557617202,-4.333173944284685,1,1,0
2009-02-04,99.12004263770534,101.07091906322462,97.14946524928176,98.2628402709961,2484756,0.0,0.0,-0.24011450518558464,0.0024040324235607333,2009,2,1,Wednesday,2.6714943923402137,99.41774215698243,99.44969131469726,140.6616142654419,February,3.921453813942861,0.6206911362404952,35.086693224857086,98.66658199760313,98.94303487402492,-0.27645287642178573,-0.32022958775895316,0.04377671133716743,99.41774215698243,2.7245887486200466,104.86691965422253,93.96856465974233,0.10962183165728608,-7.303062438964844,-6.918012588808886,-1,1,0
2009-02-05,98.52889978031008,99.04125126191306,94.2428926398666,95.15921020507812,4341548,0.0,0.0,-3.1584982251261606,0.03209454624341592,2009,2,1,Thursday,2.728777396283627,99.21619110107422,99.49991394042969,140.29208568572997,February,4.7983586220464645,0.26605950931399036,39.038811763519,98.12698633721467,98.66275156521405,-0.5357652279993772,-0.36333671580703797,-0.17242851219233923,99.21619110107422,2.886585761179136,104.98936262343248,93.44301957871595,0.1163755926989171,-4.8243026733398295,-4.825098193145383,-1,-1,0
2009-02-06,96.55831312686828,100.08564621998208,95.96713978119357,99.08065032958984,6840388,0.0,0.0,4.120925463820679,-0.04038278253346869,2009,2,1,Friday,2.836002698925562,99.22638206481933,99.49752655029297,139.91968711853028,February,4.118506438788515,1.3991029217901598,51.13693409754628,98.27370387450316,98.69370702924189,-0.42000315473873684,-0.37467000359337777,-0.045333151145359074,99.22638206481933,2.8856842545391683,104.99775057389768,93.45501355574099,0.1163272990303771,0.5563812255859375,0.5647148978071614,-1,-1,0
2009-02-09,98.52886014771693,103.18928004368342,97.86871558198234,101.48472595214844,4595224,0.0,0.0,2.426382562651219,-0.023974135646651434,2009,2,1,Monday,2.8443893656191492,99.04190826416016,99.49053039550782,139.55115730285644,February,5.320564461701082,-0.5517901818729172,56.433844540992666,98.76770727106397,98.90044917167941,-0.1327419006154429,-0.3262843829977908,0.1935424823823479,99.04190826416016,2.5880214206682948,104.21795110549675,93.86586542282356,0.10452227611631403,3.4011688232422017,3.467623853376578,-1,1,0
2009-02-10,101.87886120679283,104.04649655161822,100.6965146550699,103.37649536132812,6790772,0.0,0.0,1.8640927404895313,-0.018469314717026744,2009,2,1,Tuesday,2.720882642267842,99.19099082946778,99.58365753173828,139.1282707977295,February,3.3499818965483144,0.3941352546443966,61.16242462604524,99.47675159264307,99.23200814869043,0.24474344395264325,-0.21207881760770397,0.4568222615603472,99.19099082946778,2.7508174902215727,104.69262580991092,93.68935584902464,0.1109301345704213,6.1351776123046875,6.309229198373645,-1,1,0
2009-02-11,102.07592358434007,103.06121242202676,100.89357697911608,101.43548583984376,4502732,0.0,0.0,-1.8776120381137074,0.018954629736524304,2009,2,1,Wednesday,2.733824542632216,99.11472396850586,99.5461003112793,138.69784996032715,February,2.1676354429106794,-1.3005717769880505,58.75071968528256,99.77809532298164,99.39522871840549,0.38286660457615085,-0.09308973317093303,0.4759563377470839,99.11472396850586,2.6604583158409163,104.4356406001877,93.79380733682402,0.10736884326838432,5.007072448730483,5.1925280865317225,-1,1,0
2009-02-12,100.8935894112681,101.62270564648858,99.33683405864424,100.47976684570312,2844372,0.0,0.0,-0.9421939336393792,0.00946660659637082,2009,2,1,Thursday,2.739959752717301,98.86041717529297,99.4894287109375,138.2346738433838,February,2.2858715878443405,-0.5418964285756687,55.58627306347554,99.88604478801572,99.4755648759831,0.4104799120326277,0.007624195869779124,0.40285571616284854,98.86041717529297,2.2175724821372826,103.29556213956754,94.4252722110184,0.0897253944702753,3.2090835571289062,3.299127186768569,-1,1,0
2009-02-13,100.49948250856872,102.47006059697205,99.90830908204774,100.73595428466795,3257208,0.0,0.0,0.25496420523967167,-0.002546397229353688,2009,2,1,Friday,2.7343767261509497,98.89803924560547,99.31271697998046,137.78001415252686,February,2.5617515149243104,0.01971566286559323,60.23332141665338,100.01680009519299,99.56892705440418,0.4478730407888065,0.0956739648535846,0.35219907593522193,98.89803924560547,2.2438560987246254,103.38575144305473,94.41032704815622,0.09075432094875767,5.512130737304673,5.7886047125202955,-1,1,0
2009-02-16,100.02651302193031,101.47488865704534,98.13475745853874,98.67666625976562,2501996,0.0,0.0,-2.044243328536921,0.0206542717935038,2009,2,1,Monday,2.75791294162104,98.90565910339356,99.0762110900879,137.41750965118408,February,3.3401311985065973,-0.7094412627376414,51.731818087435606,99.8106256589734,99.50283366220873,0.3077919967646636,0.1380975712358004,0.1696944255288632,98.90565910339356,2.2427785196908006,103.39121614277516,94.42010206401196,0.09070374900777946,0.9163055419921875,0.9372976278570588,-1,1,0
2009-02-17,97.74067058297916,98.4894878311483,94.58774572546368,95.62229919433594,2950388,0.0,0.0,-3.0953285930729435,0.03144245971954592,2009,2,1,Tuesday,2.7117867418150707,98.78259620666503,98.90123550415039,137.0378521347046,February,3.901742105684619,-0.9359956767864617,41.979814244499984,99.16626774133687,99.21538666458852,-0.04911892325165468,0.1006542723383094,-0.14977319558996408,98.78259620666503,2.354980895936263,103.49255799853756,94.0726344147925,0.09536015396920172,-4.374656677246108,-4.374789851467198,-1,-1,0
2009-02-18,94.85377054736676,96.73567007859812,93.99656793888944,94.73553466796876,2629412,0.0,0.0,-0.9273616445521493,0.009316884132887423,2009,2,1,Wednesday,2.6368746653414337,98.65730705261231,98.7008853149414,136.65221698760988,February,2.7391021397086774,-0.7685286469691732,37.807158995624626,98.48461649928024,98.88354577595003,-0.39892927666979006,0.0007375625366895094,-0.39966683920647955,98.65730705261231,2.5032819064055563,103.66387086542342,93.6507432398012,0.1014940294314174,-6.5521469116210795,-6.468848738010191,-1,-1,0
2009-02-19,94.98183705346456,97.11005838278231,94.3906637937957,96.45977020263672,3477072,0.0,0.0,1.8200515157391406,-0.01803686843508817,2009,2,1,Thursday,2.6447000250905592,98.65887489318848,98.47782516479492,136.2766020965576,February,2.719394588986617,0.2463023854957953,42.2564608739086,98.173101684412,98.70400684459348,-0.5309051601814758,-0.10559098200694356,-0.42531417817453226,98.65887489318848,2.501821839822668,103.66251857283382,93.65523121354315,0.1014332199726067,-4.354988098144517,-4.319792232354902,1,-1,0
2009-02-20,95.86860134308247,96.06565910534988,91.4939166152563,93.41522979736328,4771388,0.0,0.0,-3.1562799692324117,0.03207164045976169,2009,2,1,Friday,2.7043747481748204,98.46610221862792,98.30199584960937,135.89309635162354,February,4.571742490093584,-0.5911688595542444,43.74318387931108,97.44112139409683,98.31224558183568,-0.8711241877388574,-0.25869762315332634,-0.612426564585531,98.46610221862792,2.7505851025857573,103.96727242379944,92.9649320134564,0.1117373406932889,-3.3992538452148438,-3.5111005268222972,1,-1,0
2009-02-24,92.6171400883116,93.7403716395535,90.74509151205848,92.40037536621094,4495532,0.0,0.0,-1.0863907666381234,0.010923350826647553,2009,2,1,Tuesday,2.410933969644695,98.3249298095703,98.10410629272461,135.47668460845946,February,2.995280127495022,-0.7980897090516805,38.49006226615633,96.66562200519131,97.87432926956718,-1.2087072643758745,-0.448699551397836,-0.7600077129780385,98.3249298095703,2.9879647007812498,104.3008592111328,92.34900040800781,0.12155471482433416,-6.098976135253906,-6.191894710254209,1,-1,0
2009-02-25,92.61716337794137,95.53361632988376,92.61716337794137,94.73553466796876,5517928,0.0,0.0,2.527218414971677,-0.024958122851321127,2009,2,1,Wednesday,2.336566046376266,98.17368850708007,97.87927154541016,135.06186756134034,February,2.9164529519423894,0.21678801173042928,43.83188086068778,96.36868549177245,97.64182596574508,-1.2731404739726315,-0.6135877359127951,-0.6595527380598364,98.17368850708007,3.092761230942036,104.35921096896415,91.988166045196,0.1260118175439235,-3.5273056030273295,-3.5896637969139555,1,-1,0
2009-02-26,94.784753331017,96.67650844639742,93.99652253408546,95.02122497558594,8808288,0.0,0.0,0.30156615320584557,-0.0030111235458849255,2009,2,1,Thursday,2.2815912359113772,97.92490196228027,97.79099441528321,134.626531791687,February,2.679985912311963,0.04921866304823652,49.732328437713306,96.1613838738976,97.44770737388146,-1.286323499983851,-0.7481348887270063,-0.5381886112568448,97.92490196228027,3.1381699002865067,104.20124176285329,91.64856216170726,0.12818679773589353,-0.1379852294921875,-0.1450045972374192,1,-1,0
2009-02-27,94.9818512641106,96.36125574304997,89.71055557673516,95.19861602783205,6750148,0.0,0.0,0.1866857139462219,-0.0018651167274030083,2009,2,1,Friday,2.2227712900679313,97.62044868469238,97.80949035644531,134.20780769348144,February,6.650700166314806,-0.03937371147533497,41.18963005955701,96.01326574373367,97.28110801491482,-1.2678422711811521,-0.8520763652178355,-0.41576590596331664,97.62044868469238,3.08975053000213,103.79994974469663,91.44094762468812,0.12660259491254006,-3.8820343017577983,-3.918054926813952,-1,-1,0
2009-03-02,93.42510083200172,94.98185619342246,89.62188182017022,90.61702728271484,3988944,0.0,0.0,-4.812663183861554,0.04932326967547046,2009,3,1,Monday,2.1875467769398433,97.11056213378906,97.78199340820312,133.7569144821167,March,5.359974373252243,-1.7735151958303277,27.55402111207931,95.18307521126923,96.78747240512223,-1.6043971938530035,-1.0025405309448692,-0.6018566629081343,97.11056213378906,3.3641235656144173,103.8388092650179,90.38231500256022,0.13856880206211444,-10.867698669433594,-10.70870376548868,-1,-1,1
2009-03-03,89.07009460722537,91.82890284727218,86.57731550735659,87.92716217041016,3560896,0.0,0.0,-2.9683881638630782,0.03013336535911403,2009,3,1,Tuesday,2.2319240497954334,96.66619606018067,97.66269943237305,133.26391998291015,March,5.251587339915588,-1.5469326754894723,19.109563400619848,94.06678089729091,96.1311531284769,-2.0643722311859847,-1.2149068709930924,-0.8494653601928923,96.66619606018067,3.9425290320105453,104.55125412420176,88.78113799615957,0.16313992658016999,-15.449333190917969,-14.944725236542865,-1,-1,1
2009-03-04,88.28188634751329,91.52348926732654,87.92718474535754,90.75495910644533,3258300,0.0,0.0,3.216067556638147,-0.03165434831869147,2009,3,1,Wednesday,2.324942473149894,96.27897644042969,97.60799194335938,132.80411750793456,March,3.596304521969003,0.35472417710313664,29.376005110335996,93.55726985254545,95.73291653425234,-2.175646681706894,-1.4070548331358528,-0.7685918485710412,96.27897644042969,4.128913779482268,104.53680399939422,88.02114888146515,0.17153957934054,-10.680526733398438,-10.529378988988025,-1,-1,1
2009-03-05,91.62204237179004,92.79453287646756,90.25248801928142,91.27719116210938,4284496,0.0,0.0,0.5754308754098325,-0.005737815958989669,2009,3,1,Thursday,2.326362028005908,95.92969398498535,97.43366943359375,132.37586738586427,March,2.5420448571861414,0.8670832653447178,31.92735702504696,93.20648851555528,95.40286280298248,-2.1963742874272043,-1.5649187239941231,-0.6314555634330812,95.92969398498535,4.246068314943299,104.42183061487195,87.43755735509875,0.17704917585196858,-9.20257568359375,-9.158635586530806,-1,-1,0
2009-03-06,90.64655165313786,95.54343722236204,90.18346480607804,94.9227066040039,5805604,0.0,0.0,3.99389529353511,-0.03916201232979769,2009,3,1,Friday,2.4438786003428747,95.91786880493164,97.32030883789062,131.95629413604738,March,5.359972416284009,-0.6306395089715124,39.92479902595224,93.4705220676243,95.36729567713222,-1.8967736095079175,-1.631289701096882,-0.2654839084110354,95.91786880493164,4.248655565685846,104.41517993630333,87.42055767355995,0.17717889768073738,-5.813247680664048,-5.770777397151061,-1,-1,0
2009-03-09,92.83390856370356,94.58772136119735,90.44950855164495,91.23773956298828,4535184,0.0,0.0,-3.8820711849151923,0.03959432325996427,2009,3,1,Monday,2.5361794597493765,95.52572326660156,97.1450016784668,131.53937492370605,March,4.1382128095524,-2.0887980403003468,37.79502129848802,93.12701706691107,95.06140263164008,-1.9343855647290127,-1.6919088738233083,-0.24247669090570434,95.52572326660156,4.302968794514628,104.13166085563081,86.9197856775723,0.1801805271866102,-7.438926696777344,-7.5386887080218346,-1,-1,0
2009-03-12,90.97171853312116,95.57301867625944,90.97171853312116,94.07537841796876,8617456,0.0,0.0,3.1101590948791946,-0.030627736503224007,2009,3,1,Thursday,2.578230174876863,95.15525588989257,97.06542602539062,131.07287704467774,March,4.601300143138275,-0.26602102986711884,47.44380243307631,93.27291881322763,94.98836380099776,-1.7154449877701268,-1.6966160966126722,-0.018828891157454564,95.15525588989257,4.075886304094894,103.30702849808236,87.00348328170278,0.17133625530096802,-1.5469207763671733,-1.6177406205463818,-1,-1,0
2009-03-13,93.2772813048869,100.49944618589284,93.2772813048869,99.87871551513672,10199700,0.0,0.0,6.168816107636821,-0.059860246062878146,2009,3,1,Friday,2.7753686113483815,94.98036689758301,97.18986389160156,130.6222756576538,March,7.222164881005938,-0.7980971130818659,57.31088598402795,94.28919522890595,95.35061207611916,-1.0614168472132093,-1.5695762467327796,0.5081593995195703,94.98036689758301,3.767972394204527,102.51631168599206,87.44442210917396,0.1586842635917597,5.1431808471679545,5.428988040436877,-1,1,0
2009-03-16,100.49946967047003,103.02180689592464,99.0018293118511,102.43063354492188,4672896,0.0,0.0,2.5550168688326824,-0.025229218531478925,2009,3,1,Monday,2.7830208699314425,95.03012428283691,97.39080352783203,130.1880031967163,March,4.019977584073544,0.6207541553333158,58.29229109463417,95.54172420060071,95.87505811084529,-0.33333391024457626,-1.3223277794351391,0.9889938691905629,95.03012428283691,3.863071452642656,102.75626718812222,87.3039813775516,0.16260407872960572,5.970863342285156,6.190003697647151,-1,1,0
2009-03-17,101.48474959822047,102.0759228968509,97.15932922441766,98.04608917236328,6946172,0.0,0.0,-4.28050107747866,0.04374815778693029,2009,3,1,Tuesday,2.886010711833817,94.90844039916992,97.48387786865234,129.75587745666505,March,4.916593672433237,-0.9458839467014002,56.200521559054586,95.92701111933341,96.0358752265133,-0.10886410717988326,-1.0796350449840881,0.9707709378042049,94.90844039916992,3.717981913811779,102.34440422679347,87.47247657154637,0.15669762976504645,4.630859375,4.9572852146756885,-1,1,0
2009-03-18,98.52888537285789,101.38622304867074,98.52888537285789,99.54373168945312,6413800,0.0,0.0,1.5274882759036101,-0.01515939628076389,2009,3,1,Wednesday,2.8994482063229317,94.84882926940918,97.58437896728516,129.32255783081055,March,2.8573376758128575,0.4827962004946045,59.44256728137033,96.4834296685826,96.29571644599032,0.1877132225922793,-0.8261653914688146,1.013878614061094,94.84882926940918,3.6281018543228347,102.10503297805485,87.59262556076351,0.15300565678117348,7.1433563232421875,7.730873705794905,-1,1,0
2009-03-19,99.6127234607306,102.07594609823632,98.84419920057424,101.47492218017578,7382584,0.0,0.0,1.9400422888981028,-0.01921463376478266,2009,3,1,Thursday,2.8203252001458283,94.98874206542969,97.7417202758789,128.90270458221437,March,3.2317468976620773,0.06899177127748146,59.00474363629577,97.25135159344309,96.67936131518925,0.5719902782538355,-0.5465342575242846,1.1185245357781202,94.98874206542969,3.831727641602816,102.65219734863533,87.32528678222405,0.16135502200728022,6.739387512207017,7.113896106489892,-1,1,0
2009-03-20,104.22387908466264,104.22387908466264,99.61272158318351,100.46006774902344,4139380,0.0,0.0,-1.000103680149067,0.01005138312828293,2009,3,1,Friday,2.812926635616497,95.23063049316406,97.79884841918945,128.5055122756958,March,4.611157501479127,2.7489569044868603,57.12814421073261,97.74500023276313,96.95941364362142,0.7855865891417153,-0.2801100881910846,1.0656966773328,95.23063049316406,4.021811633815399,103.27425376079485,87.18700722553326,0.16892932927096788,5.4388427734375,5.723818836091543,-1,1,0
2009-03-23,103.356779563495,104.36176917725086,100.69650020390075,102.40105438232422,4587312,0.0,0.0,1.932097675018385,-0.01913669654506107,2009,3,1,Monday,2.8316609056062427,95.61390647888183,97.8283952331543,128.09578857421874,March,3.665268973350109,2.8967118144715585,59.022428625331564,98.46131625577253,97.36249814278459,1.0988181129879422,-0.004324447955279281,1.1031425609432215,95.61390647888183,4.325908829303755,104.26572413748934,86.96208882027432,0.1809740439905242,7.202438354492173,7.565696493304563,-1,1,0
2009-03-24,102.90361409473245,104.93330759195874,100.93303554840458,102.79523468017578,6681544,0.0,0.0,0.3849377335313875,-0.003841987440636789,2009,3,1,Tuesday,2.7607773621830796,95.9306797027588,97.90049530029297,127.6750606918335,March,4.000272043554162,0.5025597124082282,67.04358065297305,99.12807293644995,97.76492307148023,1.3631498649697278,0.2691704146297222,1.0939794503400055,95.9306797027588,4.613511852087812,105.15770340693442,86.70365599858317,0.19236856723554038,12.178207397460938,13.439204267280047,-1,1,0
2009-03-25,99.24815436284293,104.420927344894,99.24815436284293,103.65239715576172,3831616,0.0,0.0,0.8338542912546432,-0.008303969326188243,2009,3,1,Wednesday,2.667321812234482,96.44253807067871,97.99600662231445,127.21949943542481,March,5.172772982051072,-3.5470803173328562,73.19769051558227,99.82412281634407,98.20103226290848,1.6230905534355884,0.5399544423908955,1.0831361110446929,96.44253807067871,4.8799417220366,106.2024215147519,86.68265462660551,0.20239789701346486,15.725234985351562,17.884388165371192,-1,1,-1
2009-03-26,101.02167676519343,113.8895475258203,101.02167676519343,110.0469207763672,15230328,0.0,0.0,6.169199937553049,-0.05986386133557743,2009,3,1,Thursday,2.8565988417873664,97.32486534118652,98.09346099853515,126.81018829345703,March,12.867870760626872,-2.6307203905682854,75.74960570650225,101.39686096403993,99.07850548612765,2.3183554779122773,0.8956346494951719,1.4227208284171053,97.32486534118652,5.6458317844452806,108.61652891007708,86.03320177229597,0.2320406718119975,19.291961669921875,21.257198350224126,-1,1,-1
2009-03-27,105.75108006592048,115.27882050524391,105.75108006592048,113.27867889404295,7079424,0.0,0.0,2.936709264444759,-0.02894414021480858,2009,3,1,Friday,2.8833136143821507,98.25202255249023,98.3511376953125,126.3741067123413,March,9.527740439323438,-4.2958407104467256,77.38532182403259,103.22483295327116,100.13037018301026,3.094462770260904,1.3354002736483184,1.7590624966125856,98.25202255249023,6.634281136964512,111.52058482641925,84.98346027856121,0.27009239971300164,22.00148773193358,24.104036782703652,-1,1,-1
2009-03-30,105.17956456213092,112.3229073544068,102.07590527996967,103.11045837402344,5148188,0.0,0.0,-8.976288052874038,0.09405014256639044,2009,3,1,Monday,3.3288879804104163,98.6564842224121,98.35413040161133,125.94053241729736,March,10.24700207443712,-8.099114331912034,58.767657902971095,103.20723686415613,100.35111745641863,2.856119407737495,1.6395441004661537,1.2165753072713412,98.6564842224121,6.673413861150364,112.00331194471283,85.30965650011137,0.27057172830549114,8.187751770019531,8.625704073290885,1,1,0
2009-03-31,103.45534974488314,107.1797471466806,103.45534974488314,106.12548065185548,4777672,0.0,0.0,2.9240702886756065,-0.02882134872618722,2009,3,1,Tuesday,3.3614788816813106,99.20282745361328,98.36532196044922,125.5304257965088,March,3.724397401797461,0.344891370859699,66.17424727186406,103.6561974468791,100.77884806348803,2.8773493833910777,1.8871051570511386,0.9902442263399391,99.20282745361328,6.821073520109496,112.84497449383227,85.5606804133943,0.2750354478877728,14.887741088867202,16.317525138365664,1,1,0
